tiempo,carga,extension_de_traccion,esfuerzo_de_traccion,deformacion,deformacion_media,desplazamiento_deformacion_uno,desplazamiento_deformacion_dos
46.7,763.97862,3.89172,19.09947,0,0,0.76586,0
46.8,764.75679,3.89969,19.11892,0,0,0.76768,0
46.9,765.90953,3.90828,19.14774,0,0,0.76955,0
47,766.86717,3.91641,19.17168,0,0,0.77107,0
47.1,767.95877,3.92547,19.19897,0,0,773,0
47.2,768.73614,3.93312,19.2184,0,0,0.77453,0
47.3,770.1389,3.94187,19.25347,0,0,0.77663,0
47.4,770.83632,3.94984,19.27091,0,0,0.77831,0
47.5,771.78138,3.95797,19.29453,0,0,0.78015,0
47.6,772.92868,3.96672,19.32322,0,0,0.7819,0
47.7,773.85339,3.97469,19.34633,0,0,0.78364,0
47.8,775.01708,3.98406,19.37543,0,0,0.78528,0
47.9,775.54137,3.99156,19.38853,0,0,0.78685,0
48,776.8461,4.00047,19.42115,0,0,0.78897,0
48.1,777.87819,4.00828,19.44695,0,0,0.79054,0
48.2,778.6673,4.01656,19.46668,0,0,0.79259,0
48.3,779.49329,4025,19.48733,0,0,0.79411,0
48.4,780.55123,4.03328,19.51378,0,0,0.79586,0
48.5,781.28465,4.04187,19.53212,0,0,0.79758,0
48.6,782.23841,4.04937,19.55596,0,0,0.79949,0
48.7,783.30571,4.05891,19.58264,0,0,0.80133,0
48.8,783.89347,4.06625,19.59734,0,0,0.80291,0
48.9,785.21306,4.07531,19.63033,0,0,0.80493,0
49,785.9474,4.08312,19.64869,0,0,0.8063,0
49.1,787.11268,4.09187,19.67782,0,0,0.80846,0
49.2,787.68469,4.1,19.69212,0,0,0.81017,0
49.3,788.51543,4.10781,19.71288,0,0,0.81204,0
49.4,789.50832,4.11703,19.73771,0,0,0.81382,0
49.5,790451,4.12484,19.76127,0,0,0.81558,0
49.6,791.24719,4.13391,19.78118,0,0,0.81749,0
49.7,792.14051,4.14172,19.80351,0,0,0.81913,0
49.8,793.12557,4.15047,19.82814,0,0,0.82117,0
49.9,793.67654,4.15828,19.84191,0,0,0.82287,0
50,794.70696,4.16641,19.86767,0,0,0.82484,0
50.1,795493,4.17484,19.88733,0,0,0.82643,0
50.2,796.16141,4.18312,19.90404,0,0,0.8284,0
50.3,797.27191,4.19219,19.9318,0,0,0.83015,0
50.4,797.91052,4.19937,19.94776,0,0,0.83167,0
50.5,798894,4.20891,19.97235,0,0,0.8335,0
50.6,799.41433,4.21656,19.98536,0,0,0.83543,0
50.7,800.43934,4.22484,20.01098,0,0,0.83756,0
50.8,801.16736,4.23344,20.02918,0,0,0.83923,0
50.9,802.17198,4.24141,20.0543,0,0,0.84126,0
51,802.7927,4.25047,20.06982,0,0,0.84293,0
51.1,803.57948,4.25766,20.08949,0,0,0.84456,0
51.2,804.26354,4.26703,20.10659,0,0,0.84659,0
51.3,804.86387,4.27484,20.1216,0,0,0.84844,0
51.4,806.04563,4.28359,20.15114,0,0,0.85044,0
51.5,806.26421,4.29172,20.1566,0,0,0.85221,0
51.6,807.50948,4.30031,20.18774,0,0,0.85405,0
51.7,807.82445,4.30859,20.19561,0,0,0.85601,0
51.8,808.72485,4.31609,20.21812,0,0,0.85768,0
51.9,809.3643,4.32531,20.23411,0,0,0.85985,0
52,810.0328,4.33312,20.25082,0,0,0.86133,0
52.1,810.83057,4.34219,20.27077,0,0,0.8633,0
52.2,811.34615,4.34984,20.28365,0,0,0.86529,0
52.3,812.31399,4.35859,20.30785,0,0,0.86711,0
52.4,812.96442,4.36687,20.32411,0,0,0.86884,0
52.5,813.65947,4.37437,20.34149,0,0,0.87091,0
52.6,814.14534,4.38328,20.35363,0,0,0.8729,0
52.7,815.06539,4.39156,20.37663,0,0,0.87481,0
52.8,815.71499,4.40047,20.39288,0,0,0.87651,0
52.9,816.34745,4.40797,20.40869,0,0,0.87841,0
53,816.8662,4.41687,20.42166,0,0,0.88038,0
53.1,817.54252,4.42484,20.43856,0,0,0.88229,0
53.2,818.13177,4.43328,20.45329,0,0,0.88406,0
53.3,819.01494,4.44156,20.47537,0,0,0.88629,0
53.4,819.60196,4.45,20.49005,0,0,0.88828,0
53.5,820.10264,4.45906,20.50257,0,0,0.89006,0
53.6,820.46231,4.46625,20.51156,0,0,0.89192,0
53.7,821.29613,4.47531,20.5324,0,0,0.89397,0
53.8,821.77026,4.48328,20.54426,0,0,0.89589,0
53.9,822.34778,4.49187,20.55869,0,0,0.89803,0
54,822.6472,4.49984,20.56618,0,0,0.89992,0
54.1,823.29521,4.50828,20.58238,0,0,0.90198,0
54.2,823.92925,4.51672,20.59823,0,0,0.90403,0
54.3,824.43934,4.52469,20.61098,0,0,0.90586,0
54.4,824.92838,4.53328,20.62321,0,0,0.90781,0
54.5,825.38286,4.54156,20.63457,0,0,0.90983,0
54.6,826.13202,4.55062,20.6533,0,0,0.91187,0
54.7,826.43768,4.55812,20.66094,0,0,0.91381,0
54.8,827.08336,4.56687,20.67708,0,0,0.91579,0
54.9,827.52928,4.57484,20.68823,0,0,0.91774,0
55,828.11937,4.58297,20.70298,0,0,0.91979,0
55.1,828.57627,4.59172,20.71441,0,0,0.92173,0
55.2,828.9759,4.59969,20.7244,0,0,0.92357,0
55.3,829.4994,4.60906,20.73749,0,0,0.92554,0
55.4,830.11845,4.61656,20.75296,0,0,0.92717,0
55.5,830.44451,4.62531,20.76111,0,0,0.92946,0
55.6,830.78928,4.63312,20.76973,0,0,0.93143,0
55.7,831.46794,4.64156,20.7867,0,0,0.9337,0
55.8,831.66147,4.64984,20.79154,0,0,0.93547,0
55.9,832.32131,4.65828,20.80803,0,0,0.93749,0
56,832.73426,4.66687,20.81836,0,0,0.93942,0
56.1,833.04299,4.67453,20.82607,0,0,0.94154,0
56.2,833.55401,4.68391,20.83885,0,0,0.94369,0
56.3,833.86665,4.69125,20.84667,0,0,0.94583,0
56.4,834.38782,4.70031,20.8597,0,0,0.94801,0
56.5,834.51625,4.70812,20.86291,0,0,0.94979,0
56.6,835.1652,4.71687,20.87913,0,0,0.95208,0
56.7,835.64473,4725,20.89112,0,0,0.95395,0
56.8,835.56799,4.73266,20.8892,0,0,0.95597,0
56.9,836.29992,4.74187,20.9075,0,0,0.95839,0
57,836.66816,4.74969,20.9167,0,0,0.96026,0
57.1,836.81867,4.75891,20.92047,0,0,0.96241,0
57.2,837.12665,4.76672,20.92817,0,0,0.96429,0
57.3,837.59371,4.77547,20.93984,0,0,0.96676,0
57.4,837.7959,4.78328,20.9449,0,0,0.96855,0
57.5,838.05919,4.79141,20.95148,0,0,0.97092,0
57.6,838.50976,4.79984,20.96274,0,0,0.97279,0
57.7,838.84671,4.80812,20.97117,0,0,0.97502,0
57.8,839.13198,4.81719,20.9783,0,0,0.97715,0
57.9,839.22604,4.82453,20.98065,0,0,0.97905,0
58,839.57156,4.83391,20.98929,0,0,0.9814,0
58.1,839.99317,4.84156,20.99983,0,0,0.98339,0
58.2,840.28319,4.84984,21.00708,0,0,0.98583,0
58.3,840.37017,4.85844,21.00925,0,0,0.98753,0
58.4,840.87169,4.86641,21.02179,0,0,0.98995,0
58.5,840.81208,4.87547,21.0203,0,0,0.99231,0
58.6,841.00729,4.88266,21.02518,0,0,0.99417,0
58.7,841.28622,4.89203,21.03216,0,0,0.99644,0
58.8,841.55034,4.89984,21.03876,0,0,0.99875,0
58.9,841.99701,4.90859,21.04992,0,0,1.00105,0
59,842.01032,4.91672,21.05026,0,0,1.00294,0
59.1,842.5111,4.92531,21.06278,0,0,1.00536,0
59.2,842.42485,4.93359,21.06062,0,0,1.0074,0
59.3,842.68348,4.94109,21.06709,0,0,1.00949,0
59.4,842.95776,4.95031,21.07394,0,0,1.01191,0
59.5,842.89266,4.95797,21.07232,0,0,1.01388,0
59.6,843.22654,4.96703,21.08066,0,0,1.01614,0
59.7,843.11916,4.97469,21.07798,0,0,1.01821,0
59.8,843.64889,4.98359,21.09122,0,0,1.0206,0
59.9,843.48749,4.99187,21.08719,0,0,1.02263,0
60,843.56666,4.99953,21.08917,0,0,1.02522,0
60.1,843.72573,5.00844,21.09314,0,0,1.02736,0
60.2,844.33779,5.01656,21.10844,0,0,1.02961,0
60.3,843.89495,5.02547,21.09737,0,0,1.03198,0
60.4,844.19828,5.03312,21.10496,0,0,1.03405,0
60.5,844.14892,5.04187,21.10372,0,0,1.03646,0
60.6,844.18654,5.04984,21.10466,0,0,1.03871,0
60.7,844.80559,5.05812,21.12014,0,0,1.04108,0
60.8,844.67633,5.06656,21.11691,0,0,1.04298,0
60.9,844.9412,5.07516,21.12353,0,0,1.0456,0
61,844.7852,5.08406,21.11963,0,0,1.04773,0
61.1,844.76331,5.09125,21.11908,0,0,1.05021,0
61.2,844.83381,5.10031,21.12085,0,0,1.05251,0
61.3,844.78362,5.10828,21.11959,0,0,1.05463,0
61.4,845.04774,5.11687,21.12619,0,0,1.05713,0
61.5,845.12373,5125,21.12809,0,0,1.05945,0
61.6,845.17784,5.13328,21.12945,0,0,1.06177,0
61.7,845.23819,5.14187,21.13095,0,0,1.0638,0
61.8,845.40509,5.14969,21.13513,0,0,1.06643,0
61.9,845.18017,5.15828,21.12951,0,0,1.06867,0
62,845.06571,5.16641,21.12664,0,0,1.07084,0
62.1,845.38702,5.17547,21.13468,0,0,1.07348,0
62.2,845.14571,5.18312,21.12864,0,0,1.07554,0
62.3,845.37687,5.19187,21.13442,0,0,1.07838,0
62.4,845.2123,5.19984,21.13031,0,0,1.08058,0
62.5,845.64015,5.20797,21141,0,0,1.08297,0
62.6,845.35573,5.21672,21.13389,0,0,1.08548,0
62.7,845.35489,5.22469,21.13387,0,0,1.08758,0
62.8,845.36429,5.23406,21.13411,0,0,1.09013,0
62.9,845.07046,5.24156,21.12676,0,0,1.09246,0
63,845.28988,5.25047,21.13225,0,0,1.09481,0
63.1,845.20681,5.25812,21.13017,0,0,1.09727,0
63.2,845.50539,5.26656,21.13763,0,0,1.09977,0
63.3,845.18092,5.27484,21.12952,0,0,1.10208,0
63.4,845.25151,5.28312,21.13129,0,0,1.10438,0
63.5,845.24835,5.29187,21.13121,0,0,1.1068,0
63.6,845.06031,5.29953,21.12651,0,0,1.10906,0
63.7,845.19191,5.30891,21.1298,0,0,1.11163,0
63.8,845.02343,5.31625,21.12559,0,0,1.11385,0
63.9,845.27656,5.32531,21.13191,0,0,1.11653,0
64,844.82757,5.33312,21.12069,0,0,1.11883,0
64.10001,845.02967,5.34187,21.12574,0,0,1.1213,0
64.2,844.78911,5.35,21.11973,0,0,1.12374,0
64.3,844.89258,5.35766,21.12231,0,0,1.12599,0
64.4,844.92238,5.36703,21.12306,0,0,1.12856,0
64.5,844.74916,5.37484,21.11873,0,0,1131,0
64.60001,845.06338,5.38391,21.12659,0,0,1.13348,0
64.7,844.66534,5.39172,21.11663,0,0,1.13566,0
64.8,844.65593,5.40047,21.1164,0,0,1.1383,0
64.9,844.57444,5.40828,21.11436,0,0,1.14064,0
65,844.68964,5.41641,21.11724,0,0,1.1431,0
65.10001,844.23274,5.42484,21.10582,0,0,1.14551,0
65.2,844.48978,5.43312,21.11224,0,0,1.14779,0
65.3,844.6442,5.44219,21.1161,0,0,1.15031,0
65.4,844.30566,5.44953,21.10764,0,0,1.15254,0
65.5,844.25313,5.45891,21.10633,0,0,1.15496,0
65.60001,844.16848,5.46656,21.10421,0,0,1.15747,0
65.70001,844.28443,5.47484,21.10711,0,0,1.16008,0
65.8,844.03604,5.48328,21.1009,0,0,1.16243,0
65.9,844.16065,5.49141,21.10402,0,0,1.16493,0
66,844.01174,5.50062,21.10029,0,0,1.1675,0
66.10001,843.69285,5.50766,21.09232,0,0,1.16979,0
66.20001,843.88955,5.51703,21.09724,0,0,1.17237,0
66.3,843.70067,5.52484,21.09252,0,0,1.17478,0
66.4,843.76251,5.53359,21.09406,0,0,1.17746,0
66.5,843.76885,5.54156,21.09422,0,0,1.17962,0
66.60001,843.54626,5.55031,21.08866,0,0,1.18234,0
66.70001,843.53527,5.55875,21.08838,0,0,1.18477,0
66.8,843.41308,5.56625,21.08533,0,0,1.1872,0
66.9,843.43338,5.57547,21.08583,0,0,1.18966,0
67,843.35431,5.58312,21.08386,0,0,1.19196,0
67.10001,843.21247,5.59219,21.08031,0,0,1.19457,0
67.20001,843.07846,5.59969,21.07696,0,0,1.19673,0
67.3,843.21396,5.60844,21.08035,0,0,1.19951,0
67.4,843.12232,5.61687,21.07806,0,0,1.2019,0
67.5,843.20381,5.62437,21.0801,0,0,1.2045,0
67.60001,843.00945,5.63328,21.07524,0,0,1.20668,0
67.70001,843.01103,5.64156,21.07528,0,0,1.2094,0
67.8,842.98281,5.65031,21.07457,0,0,1.21193,0
67.9,842.79003,5.65797,21.06975,0,0,1.21415,0
68,842.8324,5.66687,21.07081,0,0,1.2169,0
68.10001,842.77671,5.67484,21.06942,0,0,1.21912,0
68.20001,842.95934,5.68328,21.07398,0,0,1.22175,0
68.3,842.54947,5.69156,21.06374,0,0,1.22391,0
68.4,842.70937,5.70016,21.06773,0,0,1.22678,0
68.5,842.54006,5.70906,21.0635,0,0,1.22931,0
68.60001,842.34178,5.71625,21.05854,0,0,1.23155,0
68.70001,842.39822,5.72531,21.05996,0,0,1.23402,0
68.8,842.39356,5.73328,21.05984,0,0,1.2366,0
68.9,842.44367,5.74187,21.06109,0,0,1.23897,0
69,842.37233,5.75,21.05931,0,0,1.24153,0
69.10001,842.24464,5.75828,21.05612,0,0,1.24401,0
69.20001,842.11221,5.76672,21.0528,0,0,1.24669,0
69.3,842.19687,5.77469,21.05492,0,0,1.24911,0
69.4,842.13801,5.78328,21.05345,0,0,1.25143,0
69.5,842.0432,5.79156,21.05108,0,0,1.25383,0
69.60001,842.0432,5.80047,21.05108,0,0,1.25647,0
69.70001,841.93433,5.80812,21.04836,0,0,1.25883,0
69.8,841.94057,5.81687,21.04851,0,0,1.26159,0
69.9,841.83635,5.82484,21.04591,0,0,1.26375,0
70,841.86457,5.83297,21.04661,0,0,1.2666,0
70.10001,841.84185,5.84172,21.04605,0,0,1.2691,0
70.20001,841.71491,5.84969,21.04287,0,0,1.27142,0
70.3,841.72431,5.85906,21.04311,0,0,1.27409,0
70.4,841.55975,5.86656,21.03899,0,0,1.27656,0
70.5,841.52212,5.87547,21.03805,0,0,1.27892,0
70.60001,841.76036,5.88328,21.04401,0,0,1.28149,0
70.70001,841.64906,5.89156,21.04123,0,0,1.28424,0
70.8,841.58797,5.9,21.0397,0,0,1.28666,0
70.9,841.46801,5.90828,21.0367,0,0,1.28916,0
71,841.38336,5.91687,21.03458,0,0,1.29154,0
71.10001,841.33875,5.92453,21.03347,0,0,1.29415,0
71.20001,841.31677,5.93391,21.03292,0,0,1.29713,0
71.3,841.26666,5.94125,21.03167,0,0,1.29941,0
71.4,841.38736,5.95031,21.03468,0,0,1.30191,0
71.5,841.08245,5.95812,21.02706,0,0,1.3044,0
71.60001,841.19849,5.96687,21.02996,0,0,1.3071,0
71.70001,841.13656,5975,21.02841,0,0,1.30961,0
71.8,841.03234,5.98266,21.02581,0,0,1.31199,0
71.9,841.16161,5.99187,21.02904,0,0,1.31451,0
72,841.03309,5.99984,21.02583,0,0,1.31715,0
72.10001,840.81916,6.00891,21.02048,0,0,1.31975,0
72.20001,840.78787,6.01672,21.0197,0,0,1.32232,0
72.3,841.00962,6.02547,21.02524,0,0,1.32505,0
72.4,840.64603,6.03328,21.01615,0,0,1.32741,0
72.5,840.92179,6.04141,21.02304,0,0,1.33003,0
72.60001,840.95942,6.04984,21.02398,0,0,1.33244,0
72.70001,840.49869,6.05812,21.01247,0,0,1335,0
72.8,840.62954,6.06719,21.01574,0,0,1.33775,0
72.9,840.31448,6.07453,21.00786,0,0,1.34,0
73,840.6993,6.08391,21.01748,0,0,1.34302,0
73.10001,840.39755,6.09141,21.00994,0,0,1.34504,0
73.20001,840.55979,6.09984,21.01399,0,0,1.34792,0
73.3,840.5026,6.10844,21.01257,0,0,1.35021,0
73.4,840443,6.11641,21.01107,0,0,1.35296,0
73.5,840.49394,6.12562,21.01235,0,0,1.35557,0
73.60001,840.36468,6.13266,21.00912,0,0,1.35799,0
73.70001,840.3576,6.14203,21.00894,0,0,1.36081,0
73.8,840.37324,6.14984,21.00933,0,0,1.36359,0
73.9,840.46414,6.15844,21.0116,0,0,1.36582,0
74,840.1813,6.16672,21.00453,0,0,1.36822,0
74.10001,840.20952,6.17531,21.00524,0,0,1.37104,0
74.20001,840.27685,6.18359,21.00692,0,0,1.37331,0
74.3,840.19303,6.19109,21.00483,0,0,1.37605,0
74.4,840.07392,6.20031,21.00185,0,0,1.37831,0
74.5,840.16165,6.20812,21.00404,0,0,1.3811,0
74.60001,840.13036,6.21719,21.00326,0,0,1.38381,0
74.70001,839.97836,6.22469,20.99946,0,0,1.38615,0
74.8,839.97129,6.23359,20.99928,0,0,1.3889,0
74.9,839.88737,6.24187,20.99718,0,0,1.39146,0
75,840.03005,6.24937,21.00075,0,0,1.39408,0
75.10001,839.73696,6.25844,20.99342,0,0,1.39657,0
75.20001,839.76435,6.26641,20.99411,0,0,1.39928,0
75.3,840.01124,6.27547,21.00028,0,0,1.40196,0
75.4,839.83727,6.28297,20.99593,0,0,1.40437,0
75.5,839.91326,6.29187,20.99783,0,0,1407,0
75.60001,839.67503,6.29984,20.99188,0,0,1.40971,0
75.70001,839.86316,6.30828,20.99658,0,0,1.4125,0
75.8,839.61785,6.31656,20.99045,0,0,1.41486,0
75.9,839.77068,6325,20.99427,0,0,1.41747,0
76,839.75103,6.33406,20.99378,0,0,1.42026,0
76.10001,839.58022,6.34125,20.98951,0,0,1.42268,0
76.20001,839.63191,6.35031,20.9908,0,0,1.42523,0
76.3,839.48933,6.35828,20.98723,0,0,1.42792,0
76.4,839.58572,6.36687,20.98964,0,0,1.43069,0
76.5,839.5277,6375,20.98819,0,0,1.4329,0
76.60001,839.66563,6.38328,20.99164,0,0,1.43576,0
76.70001,839.43764,6.39172,20.98594,0,0,1.43819,0
76.8,839.40858,6.39969,20.98521,0,0,1.44079,0
76.9,839.34432,6.40828,20.98361,0,0,1.44341,0
77,839.1845,6.41641,20.97961,0,0,1.44596,0
77.10001,839.22287,6.42547,20.98057,0,0,1.44877,0
77.20001,839.00187,6.43312,20.97505,0,0,1.45121,0
77.3,839.31694,6.44187,20.98292,0,0,1.45382,0
77.4,839.1696,6.44984,20.97924,0,0,1.45637,0
77.5,839.17035,6.45797,20.97926,0,0,1.45937,0
77.60001,839.12415,6.46672,20.9781,0,0,1.46176,0
77.70001,839.12965,6.47484,20.97824,0,0,1.46435,0
77.8,839.0991,6.48406,20.97748,0,0,1.46708,0
77.9,838.97915,6.49156,20.97448,0,0,1.46949,0
78,839.09668,6.50047,20.97742,0,0,1.4721,0
78.10001,838.88117,6.50828,20.97203,0,0,1.4747,0
78.20001,839.1398,6.51656,20.97849,0,0,1.47733,0
78.3,839.01361,6.52484,20.97534,0,0,1.47973,0
78.4,839.0082,6.53328,20.9752,0,0,1.4825,0
78.5,838.93761,6.54187,20.97344,0,0,1.48502,0
78.60001,838.7519,6.54953,20.9688,0,0,1.48774,0
78.70001,838.77854,6.55891,20.96946,0,0,1.49046,0
78.8,838.84438,6.56625,20.97111,0,0,1.4929,0
78.9,838.85845,6.57531,20.97146,0,0,1.49555,0
79,838.55838,6.58312,20.96396,0,0,1.49817,0
79.10001,838.79661,6.59187,20.96992,0,0,1.50098,0
79.20001,838.63828,6.6,20.96596,0,0,1.50331,0
79.3,838.7072,6.60781,20.96768,0,0,1.50611,0
79.4,838.65086,6.61703,20.96627,0,0,1.50858,0
79.5,838.70254,6.62469,20.96756,0,0,1.51128,0
79.60001,838.7519,6.63391,20.9688,0,0,1.51376,0
79.70001,838.68057,6.64156,20.96701,0,0,1.51637,0
79.8,838.55595,6.65047,20.9639,0,0,1.51902,0
79.9,838.41179,6.65828,20.96029,0,0,1.52172,0
80,838.59358,6.66641,20.96484,0,0,1.5244,0
80.10001,838.51917,6.67484,20.96298,0,0,1.52681,0
80.20001,838.53565,6.68312,20.96339,0,0,1.52944,0
80.3,838.48704,6.69219,20.96218,0,0,1.53205,0
80.4,838.03721,6.69953,20.95093,0,0,1.5345,0
80.50001,838.50585,6.70906,20.96265,0,0,1.53748,0
80.60001,838.47214,6.71656,20.9618,0,0,1.53964,0
80.70001,838.38357,6.72484,20.95959,0,0,1.54243,0
80.8,838.32871,6.73328,20.95822,0,0,1.54499,0
80.9,838.31856,6.74141,20.95796,0,0,1.54762,0
81.00001,838.16256,6.75047,20.95406,0,0,1.55032,0
81.10001,838.14384,6.75766,20.9536,0,0,1.55256,0
81.20001,838.21043,6.76703,20.95526,0,0,1.55519,0
81.3,838.13593,6.77484,20.9534,0,0,1.55797,0
81.4,838.20652,6.78359,20.95516,0,0,1.5607,0
81.50001,838.08191,6.79172,20.95205,0,0,1.56293,0
81.60001,838.52233,6.80031,20.96306,0,0,1.56587,0
81.70001,837.9071,6.80859,20.94768,0,0,1.5683,0
81.8,837.87348,6.81625,20.94684,0,0,1.57071,0
81.9,838.00899,6.82547,20.95022,0,0,1.57355,0
82.00001,837.81388,6.83297,20.94535,0,0,1.57595,0
82.10001,838.0333,6.84219,20.95083,0,0,1.57872,0
82.20001,837.96829,6.84984,20.94921,0,0,1.58104,0
82.3,837.9871,6.85859,20.94968,0,0,1.58404,0
82.4,837.88829,6.86672,20.94721,0,0,1.58648,0
82.50001,837.9628,6.87453,20.94907,0,0,1.58913,0
82.60001,837.8719,6.88328,20.9468,0,0,1.59158,0
82.70001,837.75744,6.89141,20.94394,0,0,1.59429,0
82.8,838.01374,6.90047,20.95034,0,0,1.59685,0
82.9,837.70733,6.90797,20.94268,0,0,1.59928,0
83.00001,837.82328,6.91687,20.94558,0,0,1.60213,0
83.10001,837.68303,6.92484,20.94208,0,0,1.60463,0
83.20001,837.72531,6.93312,20.94313,0,0,1.60732,0
83.3,837.55292,6.94156,20.93882,0,0,1.60966,0
83.4,837.71432,6.95016,20.94286,0,0,1.61245,0
83.50001,837.7363,6.95906,20.94341,0,0,1.61492,0
83.60001,837.54826,6.96625,20.93871,0,0,1.61775,0
83.70001,837.51688,6.97531,20.93792,0,0,1.62001,0
83.8,837.57099,6.98328,20.93927,0,0,1.6228,0
83.9,837.84675,6.99187,20.94617,0,0,1.62543,0
84.00001,837.49341,7,20.93734,0,0,1628,0
84.10001,837.51688,7.00828,20.93792,0,0,1.63055,0
84.20001,837.46519,7.01672,20.93663,0,0,1.63307,0
84.3,837.45187,7.02469,20.9363,0,0,1.63564,0
84.4,837.37979,7.03328,20.93449,0,0,1.63837,0
84.50001,837.40791,7.0414,20.9352,0,0,1.64092,0
84.60001,837.67595,7.05047,20.9419,0,0,1.64363,0
84.70001,837.38128,7.05812,20.93453,0,0,1.64613,0
84.8,837.35231,7.06687,20.93381,0,0,1.64863,0
84.9,837.21047,7.07484,20.93026,0,0,1.65127,0
85.00001,837.33508,7.08297,20.93338,0,0,1.65374,0
85.10001,837.07804,7.09172,20.92695,0,0,1.65659,0
85.20001,837.11334,7.09969,20.92783,0,0,1.65919,0
85.3,837.36638,7.10906,20.93416,0,0,1.66175,0
85.4,837.18225,7.11656,20.92956,0,0,1.66422,0
85.50001,837187,7.12547,20.92967,0,0,1.66682,0
85.60001,837.0663,7.13328,20.92666,0,0,1.66939,0
85.70001,837.0514,7.14156,20.92628,0,0,1.67227,0
85.8,837.08586,7.14984,20.92715,0,0,1.67456,0
85.9,836.96516,7.15828,20.92413,0,0,1.67713,0
86.00001,837.10393,7.16687,20.9276,0,0,1.67967,0
86.10001,836.89149,7.17437,20.92229,0,0,1.68223,0
86.20001,836.90872,7.1839,20.92272,0,0,1.68488,0
86.3,836.82491,7.19125,20.92062,0,0,1.6873,0
86.4,836.94011,7.20031,20.9235,0,0,1.69015,0
86.50001,836.66584,7.20812,20.91665,0,0,1.69268,0
86.60001,836.82574,7.21687,20.92064,0,0,1.69542,0
86.70001,836.76456,7.22515,20.91911,0,0,1.69782,0
86.8,836.70188,7.23281,20.91755,0,0,1.7005,0
86.9,836.96675,7.24187,20.92417,0,0,1.70307,0
87.00001,836.76456,7.24984,20.91911,0,0,1.70587,0
87.10001,836.71678,7.25891,20.91792,0,0,1.70855,0
87.20001,836.76223,7.26672,20.91906,0,0,1.71096,0
87.3,836.79752,7.27547,20.91994,0,0,1.71376,0
87.4,836.56395,7.28328,20.9141,0,0,1.71599,0
87.50001,836.38607,7.29141,20.90965,0,0,1.7188,0
87.60001,836.68306,7.29984,20.91708,0,0,1.72122,0
87.70001,836.49661,7.30812,20.91241,0,0,1.72425,0
87.8,836.62197,7.31719,20.91555,0,0,1.72664,0
87.9,836.37591,7.32453,20.9094,0,0,1.72894,0
88.00001,836.36492,7.33391,20.90912,0,0,1.73185,0
88.10001,836.51384,7.34156,20.91285,0,0,1.73414,0
88.20001,836.52874,7.34969,20.91322,0,0,1.73695,0
88.3,836.31165,7.35828,20.90779,0,0,1.73935,0
88.4,836.47305,7.36641,20.91183,0,0,1.74216,0
88.50001,836.45266,7.37562,20.91132,0,0,1.74456,0
88.60001,836.36334,7.38266,20.90908,0,0,1.74726,0
88.70001,836.26928,7.39203,20.90673,0,0,1.74978,0
88.8,836.33596,7.39984,20.9084,0,0,1.75232,0
88.9,836.34295,7.40859,20.90857,0,0,1.75513,0
89.00001,836.1862,7.41672,20.90466,0,0,1.75747,0
89.10001,836.05144,7.42531,20.90129,0,0,1.76021,0
89.20001,836.09689,7.43359,20.90242,0,0,1.76286,0
89.3,836.09298,7.44109,20.90232,0,0,1.76542,0
89.4,836.24348,7.45031,20.90609,0,0,1.76823,0
89.50001,836.09773,7.45812,20.90244,0,0,1.77058,0
89.60001,836.21833,7.46719,20.90546,0,0,1.77312,0
89.70001,835.9801,7.47469,20.8995,0,0,1.7757,0
89.8,836.15491,7.48359,20.90387,0,0,1.77826,0
89.9,836.05461,7.49187,20.90137,0,0,1.78093,0
90.00001,836.03738,7.49953,20.90093,0,0,1.78371,0
90.10001,835.96921,7.50844,20.89923,0,0,1.78611,0
90.20001,835.72073,7.51641,20.89302,0,0,1.78864,0
90.3,835.75528,7.52547,20.89388,0,0,1.79131,0
90.4,835.75919,7.53297,20.89398,0,0,1.79383,0
90.50001,836.02015,7.54187,20.9005,0,0,1.79674,0
90.60001,835.93,7.54984,20.89825,0,0,1.79898,0
90.70001,835.95896,7.55828,20.89897,0,0,1.80175,0
90.8,835.83128,7.56656,20.89578,0,0,1.8041,0
90.9,835.7333,7.57516,20.89333,0,0,1.80683,0
91.00001,835.83286,7.58406,20.89582,0,0,1.80934,0
91.10001,835.6886,7.59125,20.89222,0,0,1.81172,0
91.20001,835.81405,7.60031,20.89535,0,0,1.81454,0
91.3,835.63616,7.60828,20.8909,0,0,1.81729,0
91.4,835.70043,7.61687,20.89251,0,0,1.81963,0
91.50001,835.52646,7625,20.88816,0,0,1.82205,0
91.60001,835.30778,7.63328,20.88269,0,0,1.82503,0
91.70001,835.60087,7.64187,20.89002,0,0,1.82732,0
91.8,835.52562,7.64969,20.88814,0,0,1.82988,0
91.9,835.49116,7.65828,20.88728,0,0,1.8326,0
92.00001,835.50373,7.66656,20.88759,0,0,1.83515,0
92.10001,835.64008,7.67547,20891,0,0,1.83781,0
92.20001,835.40026,7.68312,20.88501,0,0,1.84001,0
92.3,835.47551,7.69187,20.88689,0,0,1.84278,0
92.4,835.25684,7.69984,20.88142,0,0,1.84549,0
92.50001,835.36888,7.70797,20.88422,0,0,1.84793,0
92.60001,835.43006,7.71672,20.88575,0,0,1.85052,0
92.70001,835.45353,7.72484,20.88634,0,0,1.85295,0
92.8,835.40967,7.73406,20.88524,0,0,1.85564,0
92.9,835.27956,7.74156,20.88199,0,0,1.85795,0
