tiempo,carga,extension_de_traccion,esfuerzo_de_traccion,deformacion,deformacion_media,desplazamiento_deformacion_uno,desplazamiento_deformacion_dos
46.7,783.29146,3.89172,19.58229,0,0,0.73556,0
46.8,784.34702,3.89969,19.60868,0,0,0.73714,0
46.9,785.52878,3.90906,19.63822,0,0,0.7387,0
47,786.39621,3.91625,19.6599,0,0,0.74033,0
47.1,787.68926,3.92562,19.69223,0,0,0.74196,0
47.2,788.72601,3.93344,19.71815,0,0,0.74341,0
47.3,789.88187,3.94172,19.74705,0,0,0.74553,0
47.4,790.65925,3.95016,19.76648,0,0,0.74694,0
47.5,792.06517,3.95859,19.80163,0,0,0.74893,0
47.6,793.1035,3.96734,19.82759,0,0,0.75031,0
47.7,793.9185,3.97453,19.84796,0,0,0.75176,0
47.8,795.25542,3.98391,19.88139,0,0,0.75359,0
47.9,796.28741,3.99141,19.90718,0,0,0.75504,0
48,797.37511,4.00047,19.93438,0,0,0.75691,0
48.1,798.04827,4.00828,19.95121,0,0,0.75847,0
48.2,799.55449,4.01687,19.98886,0,0,0.76019,0
48.3,800.23305,4.02547,20.00583,0,0,0.76174,0
48.4,801.25267,4.03281,20.03132,0,0,0.76333,0
48.5,802.35526,4.04187,20.05888,0,0,0.76516,0
48.6,803.2823,4.05,20.08206,0,0,0.76687,0
48.7,804.38564,4.05891,20.10964,0,0,0.76856,0
48.8,805.21237,4.06656,20.13031,0,0,0.76992,0
48.9,806.29382,4.07516,20.15734,0,0,0.77176,0
49,807.16209,4.08344,20.17905,0,0,0.77336,0
49.1,808.26161,4.09141,20.20654,0,0,0.77515,0
49.2,809.29361,4.1,20.23234,0,0,0.77693,0
49.3,809.88137,4.10844,20.24703,0,0,0.77848,0
49.4,811.07169,4.11766,20.27679,0,0,0.78017,0
49.5,812.04344,4.12484,20.30109,0,0,0.78155,0
49.6,813.07469,4.13391,20.32687,0,0,0.78344,0
49.7,814.00648,4.14172,20.35016,0,0,0.78534,0
49.8,814.88732,4.15,20.37218,0,0,0.78694,0
49.9,815.71871,4.15844,20.39297,0,0,0.78865,0
50,816.85195,4.16656,20.4213,0,0,0.7903,0
50.1,817.73195,4.17547,20.4433,0,0,0.79199,0
50.2,818.60255,4.18312,20.46506,0,0,0.79377,0
50.3,819.41448,4.19187,20.48536,0,0,0.79548,0
50.4,820.24978,4.19984,20.50624,0,0,0.79683,0
50.5,821.50055,4.20875,20.53751,0,0,0.79882,0
50.6,821.92915,4.21672,20.54823,0,0,0.8001,0
50.7,823.18299,4.22516,20.57957,0,0,0.80202,0
50.8,823.99016,4.23344,20.59975,0,0,0.80375,0
50.9,825.0434,4.24141,20.62609,0,0,0.80539,0
51,825.86389,4.25031,20.6466,0,0,0.80708,0
51.1,826.6232,4.25828,20.66558,0,0,0.80892,0
51.2,827.56355,4.2675,20.68909,0,0,0.81068,0
51.3,828.4389,4.27516,20.71097,0,0,0.81238,0
51.4,829.39183,4.28375,20.7348,0,0,0.81422,0
51.5,829.97568,4.29187,20.74939,0,0,0.81573,0
51.6,830.84004,4.29984,20771,0,0,0.81751,0
51.7,831.76782,4.30844,20.7942,0,0,0.81913,0
51.8,832.40261,4.31656,20.81007,0,0,0.82078,0
51.9,833.14162,4.32562,20.82854,0,0,0.82259,0
52,833.97618,4.33312,20.84941,0,0,0.82428,0
52.1,835.21279,4.34234,20.88032,0,0,0.82612,0
52.2,835.80911,4.34984,20.89523,0,0,0.82782,0
52.3,836.55519,4.35844,20.91388,0,0,0.82961,0
52.4,837.16717,4.36672,20.92918,0,0,0.83121,0
52.5,838.17188,4375,20.9543,0,0,0.83285,0
52.6,838.91945,4.38375,20.97299,0,0,0.8346,0
52.7,839.58786,4.39125,20.9897,0,0,0.83655,0
52.8,840.38563,4.40062,21.00964,0,0,0.83829,0
52.9,841.33623,4.40828,21.03341,0,0,0.83999,0
53,842.04301,4.41719,21.05107,0,0,0.84196,0
53.1,842.35258,4.42516,21.05882,0,0,0.84348,0
53.2,843.43869,4.43375,21.08597,0,0,0.84523,0
53.3,844.06799,4.44187,21.1017,0,0,0.84689,0
53.4,844.9574,4.44969,21.12394,0,0,0.84866,0
53.5,845.58595,4.45844,21.13965,0,0,0.85027,0
53.6,846.16421,4.46656,21.15411,0,0,0.85228,0
53.7,847.15793,4.47562,21.17895,0,0,0.85405,0
53.8,847.29893,4.48312,21.18247,0,0,0.85568,0
53.9,848.74006,4.49234,21.2185,0,0,0.85782,0
54,848.98146,4.5,21.22454,0,0,0.85932,0
54.1,849.72437,4.50797,21.24311,0,0,0.86119,0
54.2,850.34817,4.51672,21.25871,0,0,0.86319,0
54.3,850.95391,4.52469,21.27385,0,0,0.86454,0
54.4,851.64355,4.53406,21.29109,0,0,0.86694,0
54.5,852.26335,4.54125,21.30658,0,0,0.86823,0
54.6,852.85502,4.55062,21.32137,0,0,0.87043,0
54.7,853.32207,4.55844,21.33305,0,0,0.87185,0
54.8,854.17153,4.56656,21.35429,0,0,0.87406,0
54.9,854.60413,4.57516,21.3651,0,0,0.87551,0
55,855.62523,4.58359,21.39063,0,0,0.87742,0
55.1,855.96303,4.59234,21.39908,0,0,0.87929,0
55.2,856.36731,4.59969,21.40918,0,0,0.88116,0
55.3,857.22543,4.60906,21.43064,0,0,0.88275,0
55.4,857.58902,4.61656,21.43973,0,0,0.88475,0
55.5,858.29357,4.62547,21.45734,0,0,0.88641,0
55.6,858.82097,4.63328,21.47052,0,0,0.88824,0
55.7,859.4024,4.64187,21.48506,0,0,0.89016,0
55.8,860.11086,4.65047,21.50277,0,0,0.89207,0
55.9,860.51049,4.65781,21.51276,0,0,0.89391,0
56,860.96581,4.66687,21.52415,0,0,0.89586,0
56.1,861.38267,4.67484,21.53457,0,0,0.89769,0
56.2,862.03078,4.68391,21.55077,0,0,0.89943,0
56.3,862.18435,4.69156,21.55461,0,0,0.90129,0
56.4,863.04955,4.70031,21.57624,0,0,0.90329,0
56.5,863.26031,4.70844,21.58151,0,0,0.90508,0
56.6,864.00397,4.71641,21.6001,0,0,0.90674,0
56.7,864.26493,4725,21.60662,0,0,0.90876,0
56.8,865.01408,4.73344,21.62535,0,0,0.91065,0
56.9,865.17632,4.74266,21.62941,0,0,0.91253,0
57,865.79695,4.74984,21.64492,0,0,0.91434,0
57.1,866.11202,4.75891,21.6528,0,0,0.91627,0
57.2,866.5516,4.76672,21.66379,0,0,0.91806,0
57.3,867.01792,4775,21.67545,0,0,0.92027,0
57.4,867.22085,4.78344,21.68052,0,0,0.92191,0
57.5,867.76316,4.79156,21.69408,0,0,0.92401,0
57.6,868.22547,4.80047,21.70564,0,0,0.92571,0
57.7,868.63069,4.80812,21.71577,0,0,0.92778,0
57.8,868.68471,4.81672,21.71712,0,0,0.92972,0
57.9,869.3344,4.82484,21.73336,0,0,0.93145,0
58,869.71838,4.83375,21.74296,0,0,0.93351,0
58.1,869.94246,4.84172,21.74856,0,0,0.93516,0
58.2,870.54195,4.85016,21.76355,0,0,0.93733,0
58.3,870.75196,4.85844,21.7688,0,0,0.93893,0
58.4,871.16025,4.86641,21.77901,0,0,0.94111,0
58.5,871.43844,4.87531,21.78596,0,0,0.94284,0
58.6,871.7143,4.88312,21.79286,0,0,0.94454,0
58.7,872.01996,4.8925,21.8005,0,0,0.94696,0
58.8,872.0763,4.90016,21.80191,0,0,0.94869,0
58.9,872.93833,4.90875,21.82346,0,0,0.95054,0
59,872.85768,4.91672,21.82144,0,0,0.95255,0
59.1,873.25647,4.92469,21.83141,0,0,0.95479,0
59.2,873.37252,4.93344,21.83431,0,0,0.95615,0
59.3,873.68991,4.94156,21.84225,0,0,0.95819,0
59.4,873.93755,4.95047,21.84844,0,0,0.96007,0
59.5,873.80353,4.95812,21.84509,0,0,0.96177,0
59.6,874.79949,4.96734,21.86999,0,0,0.96424,0
59.7,874.57225,4.97469,21.86431,0,0,0.96565,0
59.8,874.79716,4.98344,21.86993,0,0,0.96788,0
59.9,875.09574,4.99156,21.87739,0,0,0.96933,0
60,875.15293,5.00016,21.87882,0,0,0.97153,0
60.1,875533,5.00875,21.88832,0,0,0.97309,0
60.2,875.46017,5.01625,21.88651,0,0,0.97511,0
60.3,875.78064,5.02547,21.89452,0,0,0.97674,0
60.4,876.07689,5.03328,21.90192,0,0,0.97838,0
60.5,876.20849,5.04219,21.90521,0,0,0.98037,0
60.6,876.33859,5.05031,21.90846,0,0,0.98218,0
60.7,876.57841,5.05859,21.91446,0,0,0.98435,0
60.8,876.66698,5.06703,21.91667,0,0,0.98595,0
60.9,876.88556,5.07469,21.92214,0,0,0.98793,0
61,877.42079,5.08344,21.93552,0,0,0.98999,0
61.1,877.13869,5.09156,21.92847,0,0,0.99193,0
61.2,877.40198,5.10062,21.93505,0,0,0.99397,0
61.3,877239,5.10828,21.93097,0,0,0.99581,0
61.4,877.8424,5.11734,21.94606,0,0,0.99802,0
61.5,877.58619,5125,21.93966,0,0,0.99968,0
61.6,877.65204,5.13297,21.9413,0,0,1.0017,0
61.7,877.71937,5.14172,21.94298,0,0,1.00379,0
61.8,877.75467,5.14969,21.94387,0,0,1.00556,0
61.9,878.20208,5.15906,21.95505,0,0,1.00755,0
62,878.09237,5.16625,21.95231,0,0,1.00932,0
62.1,878.2194,5.17562,21.95548,0,0,1.01152,0
62.2,878.2546,5.18328,21.95637,0,0,1.01334,0
62.3,878.27733,5.19156,21.95693,0,0,1.01546,0
62.4,878.31495,5.20016,21.95787,0,0,1.01723,0
62.5,878.50383,5.20859,21.96259,0,0,1.01959,0
62.6,878.38238,5.21734,21.95956,0,0,1.02136,0
62.7,878.17153,5.22469,21.95429,0,0,1.02336,0
62.8,878.37921,5.23406,21.95948,0,0,1.02524,0
62.9,878.19817,5.24141,21.95495,0,0,1.02735,0
63,878.32594,5.25047,21.95815,0,0,1.02916,0
63.1,878.25619,5.25828,21.9564,0,0,1.03094,0
63.2,878.41609,5.26687,21.9604,0,0,1.03237,0
63.3,878.39961,5.27547,21.95999,0,0,1.0337,0
63.4,878.27658,5.28281,21.95691,0,0,1.03625,0
63.5,878.31179,5.29203,21.95779,0,0,1.0375,0
63.6,878.42783,5.3,21.9607,0,0,1.04004,0
63.7,878.49759,5.30891,21.96244,0,0,1.04197,0
63.8,878.10885,5.31656,21.95272,0,0,1.04383,0
63.9,878.23579,5.32531,21.95589,0,0,1.04596,0
64,878.4662,5.33344,21.96165,0,0,1.04779,0
64.10001,878.29307,5.34141,21.95733,0,0,1.05003,0
64.2,878.23421,5.35,21.95585,0,0,1.05213,0
64.3,878.48501,5.35844,21.96213,0,0,1.05402,0
64.4,878.18177,5.36766,21.95454,0,0,1.05638,0
64.5,878.05716,5.37484,21.95143,0,0,1.05792,0
64.60001,877.89176,5.38391,21.94729,0,0,1.06016,0
64.7,877.94038,5.39172,21.94851,0,0,1.06213,0
64.8,877.94745,5.4,21.94869,0,0,1.06431,0
64.9,877.8424,5.40844,21.94606,0,0,1.06627,0
65,877.73586,5.41656,21.9434,0,0,1.06845,0
65.10001,877.66377,5.42547,21.9416,0,0,1.07036,0
65.2,877.72571,5.43312,21.94314,0,0,1.0723,0
65.3,877.50312,5.44187,21.93758,0,0,1.07439,0
65.4,877.41613,5.45,21.9354,0,0,1.07637,0
65.5,877.57595,5.45875,21.9394,0,0,1.07845,0
65.60001,877.14968,5.46672,21.92874,0,0,1.08035,0
65.70001,877.42945,5.47516,21.93574,0,0,1.08258,0
65.8,877.24924,5.48344,21.93123,0,0,1.0845,0
65.9,877.11522,5.49125,21.92788,0,0,1.0866,0
66,877.20295,5.50031,21.93007,0,0,1.08859,0
66.10001,877.0274,5.50812,21.92569,0,0,1.09071,0
66.20001,877.14652,5.51766,21.92866,0,0,1.09269,0
66.3,876.90046,5.52516,21.92251,0,0,1.09471,0
66.4,876.98903,5.53375,21.92473,0,0,1.09685,0
66.5,876.88165,5.54172,21.92204,0,0,1.09895,0
66.60001,876.73906,5.54984,21.91848,0,0,1.10115,0
66.70001,876.63252,5.55844,21.91581,0,0,1.10303,0
66.8,876.55252,5.56656,21.91381,0,0,1.10479,0
66.9,876.46246,5.57547,21.91156,0,0,1107,0
67,876.16621,5.58312,21.90416,0,0,1.10887,0
67.10001,876.35033,5.59219,21.90876,0,0,1.1114,0
67.20001,875.99456,5.59969,21.89986,0,0,1.11309,0
67.3,876.21482,5.60844,21.90537,0,0,1.11527,0
67.4,875.94362,5.61656,21.89859,0,0,1.11702,0
67.5,876.1215,5.62516,21.90304,0,0,1.11917,0
67.60001,875.96169,5.63375,21.89904,0,0,1.12123,0
67.70001,875.63805,5.64125,21.89095,0,0,1.12317,0
67.8,875.81119,5.65062,21.89528,0,0,1.12532,0
67.9,875.6035,5.65828,21.89009,0,0,1.12724,0
68,875.72578,5.66719,21.89314,0,0,1.1293,0
68.10001,875.33165,5.67531,21.88329,0,0,1.13154,0
68.20001,875.60508,5.68375,21.89013,0,0,1.13009,0
68.3,875.33863,5.69187,21.88347,0,0,1.13263,0
68.4,875.33863,5.69969,21.88347,0,0,1.13491,0
68.5,875.03539,5.70844,21.87589,0,0,1.1361,0
68.60001,875.08867,5.71656,21.87722,0,0,1.13917,0
68.70001,874.8685,5.72562,21.87171,0,0,1.14047,0
68.8,874.52764,5.73312,21.86319,0,0,1.14305,0
68.9,874.86068,5.74234,21.87152,0,0,1.14466,0
69,874.72741,5.75,21.86819,0,0,1.14756,0
69.10001,874.50016,5.75797,21.8625,0,0,1.14873,0
69.20001,874.56517,5.76687,21.86413,0,0,1.1516,0
69.3,874.52447,5.77469,21.86311,0,0,1.15327,0
69.4,874.48917,5.78406,21.86223,0,0,1.15582,0
69.5,874.17029,5.79125,21.85426,0,0,1.15714,0
69.60001,874.20866,5.80062,21.85522,0,0,1.16002,0
69.70001,873.95869,5.80844,21.84897,0,0,1.16121,0
69.8,874.11543,5.81656,21.85289,0,0,1.16459,0
69.9,874.05266,5.82516,21.85132,0,0,1.16543,0
70,873.88344,5.83359,21.84709,0,0,1.16877,0
70.10001,873.84507,5.84234,21.84613,0,0,1.17016,0
70.20001,873.6358,5.84969,21.84089,0,0,1.1724,0
70.3,873.69066,5.85891,21.84227,0,0,1.17454,0
70.4,873.37168,5.86641,21.83429,0,0,1.17647,0
70.5,873.52218,5.87547,21.83805,0,0,1.17864,0
70.60001,873.42896,5.88328,21.83572,0,0,1.1807,0
70.70001,873.42579,5.89187,21.83565,0,0,1.18334,0
70.8,873.17815,5.90047,21.82945,0,0,1.18495,0
70.9,873.15077,5.90781,21.82877,0,0,1.18751,0
71,872.90071,5.91703,21.82252,0,0,1.18891,0
71.10001,873.02225,5.92484,21.82556,0,0,1.1917,0
71.20001,872.87799,5.93391,21.82195,0,0,1.19337,0
71.3,872.78159,5.94156,21.81954,0,0,1.19569,0
71.4,872.88273,5.95031,21.82207,0,0,1.19768,0
71.5,872.64059,5.95844,21.81602,0,0,1.19988,0
71.60001,872.9822,5.96641,21.82455,0,0,1.20175,0
71.70001,872.32636,5975,21.80816,0,0,1.20437,0
71.8,872.50341,5.98359,21.81259,0,0,1.2058,0
71.9,872353,5.99266,21.80882,0,0,1.20657,0
72,872.16329,5.99984,21.80408,0,0,1.20753,0
72.10001,872.11085,6.00891,21.80277,0,0,1.21038,0
72.20001,871.92981,6.01672,21.79824,0,0,1.21189,0
72.3,871.96659,6025,21.79917,0,0,1.21436,0
72.4,871.94387,6.03344,21.7986,0,0,1.21539,0
72.5,871.93055,6.04156,21.79826,0,0,1.21792,0
72.60001,871.88985,6.05047,21.79725,0,0,1.21978,0
72.70001,871.83891,6.05812,21.79597,0,0,1.22209,0
72.8,871.57562,6.06687,21.78939,0,0,1.22417,0
72.9,871.4675,6075,21.78669,0,0,1.22629,0
73,871.68608,6.08375,21.79215,0,0,1.22855,0
73.10001,871.31467,6.09172,21.78287,0,0,1.23063,0
73.20001,871.50037,6.10016,21.78751,0,0,1.23282,0
73.3,871.23234,6.10844,21.78081,0,0,1235,0
73.4,871.20105,6.11641,21.78003,0,0,1.2369,0
73.5,871.11248,6.12531,21.77781,0,0,1.2394,0
73.60001,871.06703,6.13312,21.77668,0,0,1.24136,0
73.70001,871.04589,6.1425,21.77615,0,0,1.24336,0
73.8,870.97613,6.15016,21.7744,0,0,1.24558,0
73.9,870.90479,6.15875,21.77262,0,0,1.24798,0
74,870.68379,6.16687,21.7671,0,0,1.24986,0
74.10001,870.81315,6.17484,21.77033,0,0,1.25212,0
74.20001,870.52006,6.18344,21763,0,0,1.25406,0
74.3,870.53254,6.19156,21.76331,0,0,1.25625,0
74.4,870.51848,6.20062,21.76296,0,0,1.25492,0
74.5,870.34218,6.20828,21.75855,0,0,1.25573,0
74.60001,870.5561,6.21734,21.7639,0,0,1.25995,0
74.70001,870.13366,6.22484,21.75334,0,0,1.26005,0
74.8,870.55219,6.23344,21.76381,0,0,1.26403,0
74.9,870.1345,6.24156,21.75336,0,0,1.26463,0
75,870.23787,6.25016,21.75595,0,0,1.26811,0
75.10001,870.25985,6.25859,21.7565,0,0,1.26931,0
75.20001,870.20108,6.26625,21.75503,0,0,1.27244,0
75.3,870.14548,6.27562,21.75364,0,0,1.27354,0
75.4,869.85938,6.28328,21.74648,0,0,1.27677,0
75.5,870.16579,6.29219,21.75414,0,0,1.27857,0
75.60001,869.85938,6.30031,21.74648,0,0,1.28088,0
75.70001,869.89542,6.30875,21.74739,0,0,1.28291,0
75.8,869.67135,6.31687,21.74178,0,0,1.28542,0
75.9,869.74967,6.32469,21.74374,0,0,1.2868,0
76,869.61025,6.33344,21.74026,0,0,1.2901,0
76.10001,869.42445,6.34156,21.73561,0,0,1.29114,0
76.20001,869.62041,6.35047,21.74051,0,0,1.29424,0
76.3,869.39475,6.35812,21.73487,0,0,1296,0
76.4,869.45193,6.36734,21.7363,0,0,1.29853,0
76.5,869.4496,6375,21.73624,0,0,1.30079,0
76.60001,869.25291,6.38297,21.73132,0,0,1.30248,0
76.70001,869.4456,6.39187,21.73614,0,0,1.30531,0
76.8,869.27013,6.39969,21.73175,0,0,1.30702,0
76.9,869.25207,6.40906,21.7313,0,0,1.30991,0
77,868.90804,6.41625,21.7227,0,0,1.31141,0
77.10001,869.28578,6.42547,21.73215,0,0,1.31452,0
77.20001,869.06636,6.43328,21.72666,0,0,1.3155,0
77.3,868.97621,6.44156,21.72441,0,0,1.31864,0
77.4,868.88457,6.45016,21.72211,0,0,1.32012,0
77.5,868.88764,6.45859,21.72219,0,0,1.32292,0
77.60001,868.90887,6.46734,21.72272,0,0,1.32456,0
77.70001,868.68471,6.47469,21.71712,0,0,1.32725,0
77.8,868.57658,6.48391,21.71441,0,0,1.32326,0
77.9,868.55311,6.49156,21.71383,0,0,1.3242,0
78,868.65732,6.50047,21.71643,0,0,1.32913,0
78.10001,868.5844,6.50828,21.71461,0,0,1.32771,0
78.20001,868.59539,6.51687,21.71489,0,0,1.33357,0
78.3,868.58673,6.52547,21.71467,0,0,1.33332,0
78.4,868.39162,6.53281,21.70979,0,0,1.33659,0
78.5,868.2929,6.54187,21.70732,0,0,1.33859,0
78.60001,868.45197,6.55,21.7113,0,0,1341,0
78.70001,868.42533,6.55891,21.71063,0,0,1.34284,0
78.8,868.14873,6.56656,21.70372,0,0,1.34587,0
78.9,868.14556,6.57531,21.70364,0,0,1.34699,0
79,868.20116,6.58344,21.70503,0,0,1.3505,0
79.10001,868.30696,6.5914,21.70767,0,0,1.35168,0
79.20001,868.16046,6.6,21.70401,0,0,1.35486,0
79.3,867.91441,6.60844,21.69786,0,0,1.35598,0
79.4,868.04135,6.61766,21.70103,0,0,1.35941,0
79.5,867.78356,6.62484,21.69459,0,0,1.3607,0
79.60001,867.97709,6.63391,21.69943,0,0,1.36375,0
79.70001,867.77331,6.64187,21.69433,0,0,1.36533,0
79.8,867.69732,6.65016,21.69243,0,0,1.36792,0
79.9,867.50221,6.65844,21.68756,0,0,1.37016,0
80,867.76866,6.66656,21.69422,0,0,1.37222,0
80.10001,867.58994,6.67547,21.68975,0,0,1.37465,0
80.20001,867.41438,6.68312,21.68536,0,0,1.37656,0
80.3,867.34546,6.69187,21.68364,0,0,1.37911,0
80.4,867.56963,6.7,21.68924,0,0,1.38098,0
80.50001,867.43012,6.70875,21.68575,0,0,1.38389,0
80.60001,867.49513,6.71672,21.68738,0,0,1.38526,0
80.70001,867.35878,6.72516,21.68397,0,0,1.38842,0
80.8,867.31808,6.73359,21.68295,0,0,1.39015,0
80.9,867.2961,6.74141,21.6824,0,0,1.3927,0
81.00001,867.23184,6.75031,21.6808,0,0,1.39458,0
81.10001,867.2405,6.75812,21.68101,0,0,1.39702,0
81.20001,867.27571,6.7675,21.68189,0,0,1.39925,0
81.3,867.05629,6.77515,21.67641,0,0,1.40149,0
81.4,867.20129,6.78375,21.68003,0,0,1.40382,0
81.50001,867.12763,6.79172,21.67819,0,0,1.40591,0
81.60001,867.00143,6.79969,21.67504,0,0,1.40826,0
81.70001,866.82746,6.80828,21.67069,0,0,1.41027,0
81.8,866.60571,6.81656,21.66514,0,0,1.41257,0
81.9,867.20046,6.82562,21.68001,0,0,1.41453,0
82.00001,866.75305,6.83328,21.66883,0,0,1.4169,0
82.10001,867.00618,6.84234,21.67515,0,0,1.41922,0
82.20001,866.76711,6.84984,21.66918,0,0,1.42145,0
82.3,866.71859,6.85844,21.66796,0,0,1.42339,0
82.4,866.76087,6.86656,21.66902,0,0,1.42606,0
82.50001,866.67622,6875,21.6669,0,0,1.42815,0
82.60001,866.53987,6.88375,21.6635,0,0,1.43066,0
82.70001,866.44972,6.89125,21.66124,0,0,1.43252,0
82.8,866.47011,6.90062,21.66175,0,0,1.43491,0
82.9,866.46387,6.90828,21.6616,0,0,1.43704,0
83.00001,866.22639,6.91719,21.65566,0,0,1.43945,0
83.10001,866.52189,6.92531,21.66305,0,0,1.44132,0
83.20001,866.56027,6.93375,21.66401,0,0,1.44354,0
83.3,866.34001,6.94187,21.6585,0,0,1.44581,0
83.4,866.35491,6.94984,21.65887,0,0,1.44796,0
83.50001,866.12301,6.95844,21.65308,0,0,1.45041,0
83.60001,866.10029,6.96656,21.65251,0,0,1.45241,0
83.70001,866.15747,6.97562,21.65394,0,0,1.45467,0
83.8,865.7515,6.98312,21.64379,0,0,1.45658,0
83.9,866.02187,6.99234,21.65055,0,0,1.45898,0
84.00001,865.73586,7,21.6434,0,0,1.46108,0
84.10001,866.08222,7.00797,21.65206,0,0,1.46346,0
84.20001,866.10811,7.01687,21.6527,0,0,1.46556,0
84.3,865.94662,7.02469,21.64866,0,0,1.4676,0
84.4,865.76724,7.03406,21.64418,0,0,1.47015,0
84.50001,865.76408,7.04125,21.6441,0,0,1.47198,0
84.60001,865.86121,7.05047,21.64653,0,0,1.47424,0
84.70001,865.74918,7.05828,21.64373,0,0,1.4764,0
84.8,865.81418,7.06672,21.64536,0,0,1.47901,0
84.9,865.53758,7.07515,21.63844,0,0,1.48093,0
85.00001,865.64571,7.08359,21.64114,0,0,1.48315,0
85.10001,865.49213,7.09234,21.6373,0,0,1.48546,0
85.20001,865.35811,7.09969,21.63395,0,0,1.48723,0
85.3,865.5807,7.10906,21.63952,0,0,1.48989,0
85.4,865.46782,7.11656,21.6367,0,0,1.49176,0
85.50001,865.65437,7.12547,21.64136,0,0,1.49426,0
85.60001,865.14419,7.13328,21.6286,0,0,1.49589,0
85.70001,865.31034,7.14187,21.63276,0,0,1.4983,0
85.8,865.2743,7.15047,21.63186,0,0,1.50059,0
85.9,865.39499,7.15781,21.63487,0,0,1.50269,0
86.00001,865.31742,7.16687,21.63293,0,0,1.50489,0
86.10001,865.19904,7.17484,21.62998,0,0,1.50702,0
86.20001,865.30559,7.1839,21.63264,0,0,1.50955,0
86.3,865.0478,7.19156,21.62619,0,0,1.5113,0
86.4,865.12538,7.20031,21.62813,0,0,1.51383,0
86.50001,864.93967,7.20844,21.62349,0,0,1.51556,0
86.60001,865.30801,7.21641,21.6327,0,0,1.51808,0
86.70001,865.09949,7225,21.62749,0,0,1.51999,0
86.8,864.86284,7.23344,21.62157,0,0,1.52235,0
86.9,864.8511,7.24266,21.62128,0,0,1.52477,0
87.00001,864.9216,7.24984,21.62304,0,0,1.52661,0
87.10001,864.86917,7.25875,21.62173,0,0,1.52903,0
87.20001,864.99611,7.26672,21.6249,0,0,1.53089,0
87.3,864.97255,7275,21.62431,0,0,1.53341,0
87.4,864.82055,7.28344,21.62051,0,0,1.53534,0
87.50001,864942,7.29156,21.62355,0,0,1.53764,0
87.60001,864.70069,7.30047,21.61752,0,0,1.53976,0
87.70001,864.76021,7.30812,21.61901,0,0,1.54187,0
87.8,864.63327,7.31687,21.61583,0,0,1.5442,0
87.9,864.54945,7325,21.61374,0,0,1.54609,0
88.00001,864.70302,7.33375,21.61757,0,0,1.5488,0
88.10001,864.41459,7.34172,21.61036,0,0,1.55048,0
88.20001,864.56118,7.35016,21.61403,0,0,1.55283,0
88.3,864.58158,7.35844,21.61454,0,0,1.55477,0
88.4,864.6505,7.36641,21.61626,0,0,1.55734,0
88.50001,864.31671,7.37531,21.60792,0,0,1.55959,0
88.60001,864.21873,7.38312,21.60547,0,0,1.56148,0
88.70001,864.35191,7.3925,21.6088,0,0,1.56391,0
88.8,864.05808,7.40016,21.60145,0,0,1.5659,0
88.9,864.33468,7.40875,21.60837,0,0,1.56821,0
89.00001,864.14898,7.41672,21.60372,0,0,1.57038,0
89.10001,864.34726,7.42469,21.60868,0,0,1.57257,0
89.20001,864.0714,7.43344,21.60179,0,0,1.57458,0
89.3,864.22972,7.44156,21.60574,0,0,1.57701,0
89.4,864.21715,7.45062,21.60543,0,0,1.57908,0
89.50001,863.94753,7.45812,21.59869,0,0,1.58123,0
89.60001,864.2124,7.46734,21.60531,0,0,1.58361,0
89.70001,863.67251,7.47469,21.59181,0,0,1.58553,0
89.8,864.11294,7.48344,21.60282,0,0,1.58796,0
89.9,863.84965,7.49172,21.59624,0,0,1.59015,0
90.00001,864.09179,7.50016,21.60229,0,0,1.59246,0
90.10001,863.83549,7.50875,21.59589,0,0,1.59452,0
90.20001,863.76024,7.51625,21.59401,0,0,1.59652,0
90.3,863.82842,7.52562,21.59571,0,0,1.59879,0
90.4,863.81668,7.53328,21.59542,0,0,1.60101,0
90.50001,863.87238,7.54219,21.59681,0,0,1.60323,0
90.60001,863.65445,7.55016,21.59136,0,0,1.60526,0
90.70001,864.0009,7.55875,21.60002,0,0,1.60757,0
90.8,863.76891,7.56687,21.59422,0,0,1.60971,0
90.9,863.60276,7.57469,21.59007,0,0,1.61201,0
91.00001,863.75009,7.58344,21.59375,0,0,1.6144,0
91.10001,863.5777,7.59156,21.58944,0,0,1.61633,0
91.20001,863.49538,7.60062,21.58739,0,0,1.61878,0
91.3,863.22268,7.60812,21.58057,0,0,1.62071,0
91.4,863.46408,7.61734,21.5866,0,0,1.62313,0
91.50001,863.26897,7625,21.58172,0,0,1.62502,0
91.60001,863.42962,7.63297,21.58574,0,0,1.62741,0
91.70001,863.31675,7.64187,21.58292,0,0,1.62958,0
91.8,863.30259,7.64984,21.58257,0,0,1.63147,0
91.9,863.29319,7.65906,21.58233,0,0,1.63393,0
92.00001,863.02599,7.66625,21.57565,0,0,1.63588,0
92.10001,863.2211,7.67562,21.58053,0,0,1.63851,0
92.20001,863.20313,7.68344,21.58008,0,0,1.64043,0
92.3,863.26655,7.69156,21.58166,0,0,1.64276,0
92.4,863.18199,7.70016,21.57955,0,0,1.64473,0
92.50001,863.16708,7.70859,21.57918,0,0,1.64724,0
92.60001,862.9947,7.71719,21.57487,0,0,1.64944,0
92.70001,862.96489,7.72453,21.57412,0,0,1.65127,0
92.8,862.89039,7.73391,21.57226,0,0,1.65375,0
92.9,862.84028,7.74156,21.57101,0,0,1.65574,0
