tiempo,carga,extension_de_traccion,esfuerzo_de_traccion,deformacion,deformacion_media,desplazamiento_deformacion_uno,desplazamiento_deformacion_dos
46.7,777.16173,3.89172,19.42904,0,0,0.81781,0
46.8,778.39051,3.9,19.45976,0,0,0.81974,0
46.9,779.50563,3.90797,19.48764,0,0,0.82127,0
47,780.45619,3.91656,19.5114,0,0,0.82318,0
47.1,781.7531,3.92484,19.54383,0,0,0.82481,0
47.2,782.91371,3.93391,19.57284,0,0,0.82683,0
47.3,783.80704,3.94141,19.59518,0,0,0.82836,0
47.4,785.21762,3.95031,19.63044,0,0,0.83042,0
47.5,786.11961,3.95812,19.65299,0,0,0.83223,0
47.6,787.53568,3.96641,19.68839,0,0,0.83381,0
47.7,788.27152,3975,19.70679,0,0,0.83561,0
47.8,789.41872,3.98297,19.73547,0,0,0.83741,0
47.9,790.75797,3.99234,19.76895,0,0,0.83911,0
48,791.67094,3.99984,19.79177,0,0,0.84074,0
48.1,792.82997,4.00859,19.82075,0,0,0.84258,0
48.2,793.78132,4.01656,19.84453,0,0,0.84445,0
48.3,795.25532,4.02516,19.88138,0,0,0.84628,0
48.4,795916,4.03328,19.8979,0,0,0.84797,0
48.5,797.10949,4.04172,19.92774,0,0,0.8499,0
48.6,798.10079,4.05,19.95252,0,0,0.85158,0
48.7,798.98322,4.05781,19.97458,0,0,0.85328,0
48.8,799.99566,4.06719,19.99989,0,0,0.85523,0
48.9,801.34114,4.07453,20.03353,0,0,0.85695,0
49,802.26902,4.08375,20.05672,0,0,0.85893,0
49.1,803.11922,4.09156,20.07798,0,0,0.8603,0
49.2,804.24929,4.10016,20.10623,0,0,0.86235,0
49.3,805.13638,4.10828,20.12841,0,0,0.86402,0
49.4,806.31105,4.11609,20.15778,0,0,0.86598,0
49.5,807.50929,4.12516,20.18773,0,0,0.86748,0
49.6,808.26394,4.13312,20.2066,0,0,0.86964,0
49.7,809.30302,4.14219,20.23258,0,0,0.87156,0
49.8,810.35625,4.15,20.25891,0,0,0.87313,0
49.9,811.41023,4.15891,20.28526,0,0,0.87495,0
50,812.2433,4.16656,20.30608,0,0,0.87663,0
50.1,813.31925,4.17484,20.33298,0,0,0.87847,0
50.2,814.38655,4.18328,20.35966,0,0,0.88028,0
50.3,815.43662,4.19141,20.38592,0,0,0.88222,0
50.4,816.36608,4.20047,20.40915,0,0,0.88417,0
50.5,817.06196,4.20781,20.42655,0,0,0.88588,0
50.6,818.30714,4.21734,20.45768,0,0,0.88786,0
50.7,819.16526,4.22484,20.47913,0,0,0.88957,0
50.8,820.04601,4.23328,20.50115,0,0,0.8916,0
50.9,820.98097,4.24156,20.52452,0,0,0.89322,0
51,821.70814,4.24984,20.5427,0,0,0.8949,0
51.1,823.00585,4.25875,20.57515,0,0,0.89677,0
51.2,823.79421,4.26594,20.59485,0,0,0.8988,0
51.3,824.54337,4.27516,20.61358,0,0,0.90045,0
51.4,825.59111,4.28312,20.63978,0,0,0.90229,0
51.5,826.51032,4.29203,20.66276,0,0,0.90436,0
51.6,827.3175,4.29984,20.68294,0,0,0.90604,0
51.7,828.03927,4.30875,20.70098,0,0,0.90823,0
51.8,829.02042,4.31687,20.72551,0,0,0.90973,0
51.9,830.05168,4.32437,20.75129,0,0,0.91175,0
52,831.02416,4.33359,20.7756,0,0,0.91346,0
52.1,831.5688,4.34141,20.78922,0,0,0.91529,0
52.2,832.90339,4.35062,20.82258,0,0,0.91713,0
52.3,833.3195,4.35797,20.83299,0,0,0.91908,0
52.4,834.35625,4.36687,20.85891,0,0,0.92093,0
52.5,834.98079,4375,20.87452,0,0,0.92275,0
52.6,836.01363,4.38281,20.90034,0,0,0.92487,0
52.7,836.76437,4.39172,20.91911,0,0,0.9268,0
52.8,837.55041,4.39984,20.93876,0,0,0.92849,0
52.9,838.50408,4.40859,20.9626,0,0,0.9302,0
53,839.22977,4.41625,20.98074,0,0,0.9323,0
53.1,840.07215,4.42516,21.0018,0,0,0.93406,0
53.2,840.98037,4.43312,21.02451,0,0,0.93597,0
53.3,841.77507,4.44172,21.04438,0,0,0.93807,0
53.4,842.35333,4.44984,21.05883,0,0,0.93972,0
53.5,843.41438,4.45844,21.08536,0,0,0.94178,0
53.6,844.10636,4.46719,21.10266,0,0,0.94363,0
53.7,844.68555,4.47453,21.11714,0,0,0.94534,0
53.8,845.60234,4.48359,21.14006,0,0,0.94719,0
53.9,846.40794,4.49156,21.1602,0,0,0.94935,0
54,847.21586,4.50031,21.1804,0,0,0.9512,0
54.1,847.56622,4.50828,21.18916,0,0,0.95311,0
54.2,848.6202,4.51672,21.21551,0,0,0.95507,0
54.3,849.54649,4525,21.23866,0,0,0.95703,0
54.4,850.12009,4.53297,21253,0,0,959,0
54.5,850.38813,4.54141,21.2597,0,0,0.96098,0
54.6,851.40448,4.54984,21.28511,0,0,0.96261,0
54.7,852.06749,4.55891,21.30169,0,0,0.96482,0
54.8,852.63792,4.56641,21.31595,0,0,0.96642,0
54.9,853.62531,4.57531,21.34063,0,0,0.96858,0
55,854.12376,4.58312,21.35309,0,0,0.97029,0
55.1,854.8134,4.59141,21.37033,0,0,0.97261,0
55.2,855.48181,4.6,21.38704,0,0,0.9745,0
55.3,856.29998,4.60797,21.4075,0,0,0.9765,0
55.4,857.0076,4.61719,21.42519,0,0,0.97823,0
55.5,857.54124,4.62469,21.43853,0,0,0.98029,0
55.6,858.08905,4.63375,21.45223,0,0,0.9823,0
55.7,858.73632,4.64156,21.46841,0,0,0.98411,0
55.8,859.65628,4.65016,21.49141,0,0,0.98645,0
55.9,860.11477,4.65828,21.50287,0,0,0.98828,0
56,860.86551,4.66672,21.52164,0,0,0.99022,0
56.1,861.19855,4675,21.52996,0,0,0.99206,0
56.2,861.73844,4.68281,21.54346,0,0,0.99414,0
56.3,862.39595,4.69219,21.5599,0,0,0.99631,0
56.4,863.17174,4.69969,21.57929,0,0,0.99828,0
56.5,863.50171,4.70875,21.58754,0,0,1.00032,0
56.6,864.30181,4.71641,21.60755,0,0,1.00222,0
56.7,864.83313,4.72516,21.62083,0,0,1.00448,0
56.8,865.22801,4.73328,21.6307,0,0,1.0063,0
56.9,865.84007,4.74109,21646,0,0,1.00855,0
57,866.58848,4.75016,21.66471,0,0,1.01062,0
57.1,866.9544,4.75812,21.67386,0,0,1.0127,0
57.2,867.3423,4.76719,21.68356,0,0,1.01478,0
57.3,867.89401,4.77484,21.69735,0,0,1.01667,0
57.4,868.55302,4.78391,21.71383,0,0,1.01918,0
57.5,868.74738,4.79156,21.71869,0,0,1.02087,0
57.6,869.60318,4.79984,21.74008,0,0,1.02298,0
57.7,869.84923,4.80828,21.74623,0,0,1.02529,0
57.8,870.41575,4.81641,21.76039,0,0,1.02733,0
57.9,871.02074,4.82547,21.77552,0,0,1.02953,0
58,871.41497,4.83266,21.78537,0,0,1.03135,0
58.1,871.7292,4.84219,21.79323,0,0,1.03372,0
58.2,872.38662,4.84984,21.80967,0,0,1.03581,0
58.3,872.93601,4.85828,21.8234,0,0,1.03798,0
58.4,873.27138,4.86672,21.83179,0,0,1.04004,0
58.5,873.88577,4.87484,21.84715,0,0,1.04242,0
58.6,874.2298,4.88375,21.85575,0,0,1.04447,0
58.7,874.49467,4.89094,21.86237,0,0,1.04657,0
58.8,874.86375,4.90016,21.87159,0,0,1.0488,0
58.9,875.26347,4.90812,21.88159,0,0,1.05105,0
59,875.90292,4.91703,21.89757,0,0,1.05319,0
59.1,876.10818,4.92484,21.9027,0,0,1.05528,0
59.2,876.38721,4.93359,21.90968,0,0,1.05753,0
59.3,876.92551,4.94172,21.92314,0,0,1.05989,0
59.4,877.15751,4.94937,21.92894,0,0,1.06194,0
59.5,877.66452,4.95859,21.94161,0,0,1.06432,0
59.6,877.86671,4.96641,21.94667,0,0,1.06655,0
59.7,878.48268,4.97562,21.96207,0,0,1.06871,0
59.8,878.5516,4.98297,21.96379,0,0,1.07075,0
59.9,878.7781,4.99187,21.96945,0,0,1.07327,0
60,879.08842,5.00016,21.97721,0,0,1.07549,0
60.1,879.63305,5.00797,21.99083,0,0,1.07793,0
60.2,879.72321,5.01656,21.99308,0,0,1.07989,0
60.3,880.10244,5.02484,22.00256,0,0,1.08228,0
60.4,880.4786,5.03359,22.01196,0,0,1.08469,0
60.5,880.66822,5.04125,22.0167,0,0,1.08662,0
60.6,881.00601,5.05016,22.02515,0,0,1.08901,0
60.7,881.35237,5.05812,22.03381,0,0,1.09144,0
60.8,881.72927,5.06672,22.04323,0,0,1.09386,0
60.9,881.86963,5.07484,22.04674,0,0,1.09618,0
61,882.06781,5.08344,22.05169,0,0,1.09851,0
61.1,882.30763,5.09219,22.05769,0,0,1.10063,0
61.2,882.52546,5.09953,22.06314,0,0,1.10289,0
61.3,882.71201,5.10859,22.0678,0,0,1.10548,0
61.4,883.14144,5.11672,22.07854,0,0,1.10785,0
61.5,883.18223,5.12531,22.07956,0,0,1.11007,0
61.6,883.13827,5.13328,22.07846,0,0,1.11232,0
61.7,883.59909,5.14172,22.08998,0,0,1.11476,0
61.8,883.89684,5.15,22.09742,0,0,1.11705,0
61.9,884056,5.15797,22.1014,0,0,1.1195,0
62,883.96426,5.16641,22.09911,0,0,1.12183,0
62.1,884.40543,5.17469,22.11014,0,0,1.12435,0
62.2,884.51989,5.18391,22113,0,0,1.12664,0
62.3,884.34592,5.19141,22.10865,0,0,1.12893,0
62.4,884.74639,5.20031,22.11866,0,0,1.1316,0
62.5,884.8506,5.20812,22.12127,0,0,1.13409,0
62.6,884.99244,5.21641,22.12481,0,0,1.13668,0
62.7,885.12488,5.22516,22.12812,0,0,1.13883,0
62.8,885.19072,5.23297,22.12977,0,0,1.14147,0
62.9,885.29494,5.24234,22.13237,0,0,1.14388,0
63,885.46183,5.24984,22.13655,0,0,1.14616,0
63.1,885.56837,5.25875,22.13921,0,0,1.14869,0
63.2,885.5762,5.26656,22.1394,0,0,1.15121,0
63.3,885.96418,5.27516,22.14911,0,0,1.15412,0
63.4,885.7917,5.28328,22.14479,0,0,1.15621,0
63.5,886.01746,5.29172,22.15044,0,0,1.15858,0
63.6,885.97666,5.3,22.14942,0,0,1.16012,0
63.7,886.12167,5.30781,22.15304,0,0,1.16092,0
63.8,886.30579,5.31719,22.15764,0,0,1.1637,0
63.9,886.16628,5.32469,22.15416,0,0,1.16592,0
64,886.41318,5.33375,22.16033,0,0,1.16919,0
64.10001,886.44847,5.34156,22.16121,0,0,1.17099,0
64.2,886.77211,5.35016,22.1693,0,0,1.17368,0
64.3,886.4359,5.35828,22.1609,0,0,1.17639,0
64.4,886.72275,5.36594,22.16807,0,0,1.17922,0
64.5,886.83479,5.37516,22.17087,0,0,1.18134,0
64.60001,886.70552,5.38312,22.16764,0,0,1.18403,0
64.7,886.71725,5.39219,22.16793,0,0,1.18679,0
64.8,886.47353,5.39984,22.16184,0,0,1.18928,0
64.9,886.98128,5.40875,22.17453,0,0,1.19182,0
65,886.79325,5.41656,22.16983,0,0,1.19413,0
65.10001,887.08401,5.42484,22.1771,0,0,1.19735,0
65.2,886.87791,5.43328,22.17195,0,0,1.19961,0
65.3,886.81206,5.44141,22.1703,0,0,1.20197,0
65.4,886.79483,5.45047,22.16987,0,0,1.20486,0
65.5,886.64982,5.45766,22.16625,0,0,1.20742,0
65.60001,887.00168,5.46719,22.17504,0,0,1.2102,0
65.70001,886.93826,5475,22.17346,0,0,1.21248,0
65.8,886.91395,5.48328,22.17285,0,0,1.21554,0
65.9,886.79949,5.49156,22.16999,0,0,1.21795,0
66,886.97113,5.49969,22.17428,0,0,1.22051,0
66.10001,886.91395,5.50875,22.17285,0,0,1.22319,0
66.20001,886.87241,5.51594,22.17181,0,0,1.2262,0
66.3,886.73998,5.52516,22.1685,0,0,1.22855,0
66.4,886.96098,5.53312,22.17402,0,0,1.23096,0
66.5,887.04946,5.54203,22.17624,0,0,1.23395,0
66.60001,886.68037,5.54984,22.16701,0,0,1.23643,0
66.70001,886.88489,5.55875,22.17212,0,0,1.23951,0
66.8,886.61853,5.56687,22.16546,0,0,1.24187,0
66.9,886.57849,5.57437,22.16446,0,0,1.24464,0
67,886.69611,5.58359,22.1674,0,0,1.24749,0
67.10001,886.70785,5.59141,22.1677,0,0,1.25001,0
67.20001,886.4061,5.60062,22.16015,0,0,1.25266,0
67.3,886.4061,5.60797,22.16015,0,0,1.25529,0
67.4,886.59497,5.61703,22.16488,0,0,1.25819,0
67.5,886.36931,5625,22.15923,0,0,1.26059,0
67.60001,886.3803,5.63297,22.15951,0,0,1.26362,0
67.70001,886.28624,5.64156,22.15716,0,0,1.26623,0
67.8,886.3152,5.64969,22.15788,0,0,1.26896,0
67.9,886.33485,5.65859,22.15837,0,0,1.27156,0
68,886.09662,5.66625,22.15242,0,0,1.27425,0
68.10001,886.18752,5.67516,22.15469,0,0,1.27693,0
68.20001,886.05583,5.68312,22.1514,0,0,1.2797,0
68.3,886.22198,5.69172,22.15555,0,0,1.28261,0
68.4,886.03077,5.7,22.15077,0,0,1.28503,0
68.5,886.08088,5.70844,22.15202,0,0,1.28799,0
68.60001,886.02602,5.71719,22.15065,0,0,1.29079,0
68.70001,885.85988,5.72453,22.1465,0,0,1.29329,0
68.8,885.94379,5.73359,22.14859,0,0,1.29606,0
68.9,885.80819,5.74172,22.1452,0,0,1.29879,0
69,885.90691,5.75031,22.14767,0,0,1.3017,0
69.10001,885.75017,5.75828,22.14375,0,0,1.30429,0
69.20001,885.71571,5.76672,22.14289,0,0,1.30716,0
69.3,885.81052,5775,22.14526,0,0,1.30974,0
69.4,885.80195,5.78297,22.14505,0,0,1.31234,0
69.5,885.31841,5.79141,22.13296,0,0,1.31524,0
69.60001,885.42262,5.79984,22.13556,0,0,1.3179,0
69.70001,885.52609,5.80891,22.13815,0,0,1.32086,0
69.8,885.41247,5.81641,22.13531,0,0,1.32328,0
69.9,885.45009,5.82516,22.13625,0,0,1.32634,0
70,885.3741,5.83312,22.13435,0,0,1.32887,0
70.10001,885.08958,5.84141,22.12724,0,0,1.3317,0
70.20001,885.25414,5.85,22.13135,0,0,1.33438,0
70.3,885.08958,5.85797,22.12724,0,0,1.33706,0
70.4,884.92269,5.86719,22.12307,0,0,1.34001,0
70.5,885.09275,5.87484,22.12732,0,0,1.34257,0
70.60001,885012,5.88375,22.1253,0,0,1.34547,0
70.70001,884.98071,5.89156,22.12452,0,0,1.34821,0
70.8,884.96339,5.9,22.12408,0,0,1.35096,0
70.9,884.89447,5.90828,22.12236,0,0,1.35373,0
71,884.72124,5.91672,22.11803,0,0,1.35647,0
71.10001,884.72441,5925,22.11811,0,0,1.35913,0
71.20001,884.41484,5.93281,22.11037,0,0,1.36188,0
71.3,884.57083,5.94219,22.11427,0,0,1.36473,0
71.4,884.4642,5.94969,22.1116,0,0,1.36731,0
71.5,884.70401,5.95875,22.1176,0,0,1.37038,0
71.60001,884.37097,5.96656,22.10927,0,0,1.37286,0
71.70001,884.37181,5.97516,22.10929,0,0,1.37603,0
71.8,884.34042,5.98328,22.10851,0,0,1.37848,0
71.9,884.18294,5.99109,22.10457,0,0,1.38103,0
72,884.15472,6.00016,22.10387,0,0,1.38409,0
72.10001,884.10219,6.00812,22.10255,0,0,1.38679,0
72.20001,884.20724,6.01719,22.10518,0,0,1.38969,0
72.3,883.8444,6.02484,22.09611,0,0,1.39215,0
72.4,883.95169,6.03391,22.09879,0,0,1.39504,0
72.5,883.73311,6.04156,22.09333,0,0,1.39761,0
72.60001,883.92505,6.04984,22.09813,0,0,1.40079,0
72.70001,883.57711,6.05812,22.08943,0,0,1.4035,0
72.8,883.56622,6.06641,22.08916,0,0,1.40621,0
72.9,883.5623,6.07547,22.08906,0,0,1.40908,0
73,883.40947,6.08266,22.08524,0,0,1.41147,0
73.10001,883.83183,6.09219,22.0958,0,0,1.41457,0
73.20001,883.3616,6.09984,22.08404,0,0,1.41718,0
73.3,883.41888,6.10828,22.08547,0,0,1.42002,0
73.4,883.21352,6.11656,22.08034,0,0,1.42256,0
73.5,883.27862,6.12484,22.08197,0,0,1.42553,0
73.60001,883.23392,6.13375,22.08085,0,0,1.42843,0
73.70001,883.06544,6.14094,22.07664,0,0,1.43077,0
73.8,883.3969,6.15016,22.08492,0,0,1.43368,0
73.9,882.90945,6.15812,22.07274,0,0,1.4366,0
74,883.16184,6.16703,22.07905,0,0,1.43942,0
74.10001,883.01525,6.17484,22.07538,0,0,1.44203,0
74.20001,882.85226,6.18375,22.07131,0,0,1.44506,0
74.3,882.87583,6.19187,22.0719,0,0,1.4475,0
74.4,882.9847,6.19953,22.07462,0,0,1.45042,0
74.5,883.05678,6.20859,22.07642,0,0,1.45313,0
74.60001,882.76612,6.21641,22.06915,0,0,1.45586,0
74.70001,882.66106,6.22562,22.06653,0,0,1.45852,0
74.8,882.69711,6.23297,22.06743,0,0,1.46117,0
74.9,882.65324,6.24203,22.06633,0,0,1.46383,0
75,882.60695,6.25,22.06517,0,0,1.46671,0
75.10001,882.67596,6.25797,22.0669,0,0,1.4694,0
75.20001,882.13598,6.26656,22.0534,0,0,1.47211,0
75.3,882.30455,6.27469,22.05761,0,0,1.47487,0
75.4,882.11717,6.28359,22.05293,0,0,1.47758,0
75.5,882.2348,6.29125,22.05587,0,0,1.48012,0
75.60001,882.34683,6.30031,22.05867,0,0,1.48319,0
75.70001,882.34683,6.30812,22.05867,0,0,1.48543,0
75.8,882.10544,6.31672,22.05264,0,0,1.4885,0
75.9,882.12118,6.32484,22.05303,0,0,1.49103,0
76,882.15638,6.33344,22.05391,0,0,1.49374,0
76.10001,882.17054,6.34219,22.05426,0,0,1.49656,0
76.20001,881.89309,6.34953,22.04733,0,0,1.49891,0
76.3,881.75833,6.35859,22.04396,0,0,1.50164,0
76.4,881.78022,6.36656,22.04451,0,0,1.50421,0
76.5,881.8523,6.37531,22.04631,0,0,1.50735,0
76.60001,881.72145,6.38328,22.04304,0,0,1.5097,0
76.70001,881.64154,6.39172,22.04104,0,0,1.51268,0
76.8,881.56946,6.4,22.03924,0,0,1.51515,0
76.9,881.41197,6.40797,22.0353,0,0,1.51798,0
77,881.33588,6.41656,22.0334,0,0,1.52046,0
77.10001,881.41114,6.42484,22.03528,0,0,1.5233,0
77.20001,881.31558,6.43391,22.03289,0,0,1.52591,0
77.3,881.25682,6.44141,22.03142,0,0,1.52863,0
77.4,881.3234,6.45016,22.03308,0,0,1.53145,0
77.5,881.08284,6.45812,22.02707,0,0,1.53396,0
77.60001,881.35945,6.4664,22.03399,0,0,1.53681,0
77.70001,881.33197,6475,22.0333,0,0,1.53936,0
77.8,880.98487,6.48297,22.02462,0,0,1.54219,0
77.9,881.12121,6.49234,22.02803,0,0,1.54475,0
78,881.04364,6.49984,22.02609,0,0,1.5472,0
78.10001,881.02799,6.50875,22.0257,0,0,1.54997,0
78.20001,880.8258,6.51656,22.02065,0,0,1.55254,0
78.3,881.06869,6525,22.02672,0,0,1.55536,0
78.4,881.01383,6.53328,22.02535,0,0,1.55807,0
78.5,881.05854,6.54172,22.02646,0,0,1.56074,0
78.60001,880.5288,6.55,22.01322,0,0,1.56333,0
78.70001,880.8054,6.55781,22.02014,0,0,1.56588,0
78.8,880.78035,6.56719,22.01951,0,0,1.56857,0
78.9,880.41751,6.57469,22.01044,0,0,1.57114,0
79,880.71451,6.58375,22.01786,0,0,1.57378,0
79.10001,880.55702,6.5914,22.01393,0,0,1.57618,0
79.20001,880.51939,6.60016,22.01299,0,0,1.57897,0
79.3,880.39087,6.60828,22.00977,0,0,1.5814,0
79.4,880.48875,6.61609,22.01222,0,0,1.58414,0
79.5,880.57425,6.62531,22.01436,0,0,1.58671,0
79.60001,880.39711,6.63312,22.00993,0,0,1.58946,0
79.70001,880.43315,6.64219,22.01083,0,0,1.59222,0
79.8,880.38379,6.64984,22.00959,0,0,1.59449,0
79.9,880.49425,6.65875,22.01236,0,0,1.59727,0
80,880.21215,6.66656,22.0053,0,0,1.59982,0
80.10001,880.2576,6.67484,22.00644,0,0,1.6025,0
80.20001,879.98807,6.68328,21.9997,0,0,1.60517,0
80.3,880.07972,6.69141,22.00199,0,0,1.60761,0
80.4,880.08363,6.70047,22.00209,0,0,1.6103,0
80.50001,879.87911,6.70765,21.99698,0,0,1.61262,0
80.60001,879.9755,6.71719,21.99939,0,0,1.61551,0
80.70001,880.09536,6.72484,22.00238,0,0,1.61785,0
80.8,880.0311,6.73328,22.00078,0,0,1.62049,0
80.9,879.93164,6.74156,21.99829,0,0,1.62285,0
81.00001,879.75217,6.74984,21.9938,0,0,1.62572,0
81.10001,879.68009,6.75875,21992,0,0,1.62805,0
81.20001,879.71538,6.76594,21.99288,0,0,1.63069,0
81.3,879.84074,6.77515,21.99602,0,0,1.63341,0
81.4,879.58444,6.78312,21.98961,0,0,1.63581,0
81.50001,879.82658,6.79203,21.99566,0,0,1.63822,0
81.60001,879.53117,6.79984,21.98828,0,0,1.64044,0
81.70001,879.74118,6.80875,21.99353,0,0,1.63955,0
81.8,879.54998,6.81687,21.98875,0,0,1.64288,0
81.9,879.49513,6.82437,21.98738,0,0,1.64485,0
82.00001,879.51627,6.83344,21.98791,0,0,1.64697,0
82.10001,879.41131,6.84141,21.98528,0,0,1.64945,0
82.20001,879.42695,6.85062,21.98567,0,0,1.65323,0
82.3,879.1307,6.85797,21.97827,0,0,1.65463,0
82.4,879.4277,6.86703,21.98569,0,0,1.6572,0
82.50001,879.09549,6875,21.97739,0,0,1.65979,0
82.60001,879.22318,6.88297,21.98058,0,0,1.66283,0
82.70001,879.00301,6.89156,21.97507,0,0,1.66468,0
82.8,879.2867,6.89984,21.98217,0,0,1.66723,0
82.9,879.24041,6.90859,21.98101,0,0,1.66968,0
83.00001,879.11589,6.91625,21.9779,0,0,1.67242,0
83.10001,879.01549,6.92516,21.97539,0,0,1.67466,0
83.20001,879.02732,6.93312,21.97568,0,0,1.67714,0
83.3,879.37992,6.94172,21.9845,0,0,1.67989,0
83.4,878.83845,6.94984,21.97096,0,0,1.68224,0
83.50001,878.88157,6.95844,21.97204,0,0,1.68498,0
83.60001,878.96064,6.96719,21.97402,0,0,1.68711,0
83.70001,878.83612,6.97453,21.9709,0,0,1.68966,0
83.8,878.71309,6.98359,21.96783,0,0,1.6922,0
83.9,878.86974,6.99172,21.97174,0,0,1.69468,0
84.00001,878.96064,7.00031,21.97402,0,0,1.69704,0
84.10001,878.61428,7.00828,21.96536,0,0,1.69951,0
84.20001,878.84394,7.01656,21.9711,0,0,1.70209,0
84.3,878.41293,7025,21.96032,0,0,1.70447,0
84.4,878.22638,7.03297,21.95566,0,0,1.70696,0
84.50001,878.45214,7.04156,21.9613,0,0,1.70928,0
84.60001,878.5665,7.04984,21.96416,0,0,1.71176,0
84.70001,878.59472,7.05891,21.96487,0,0,1.71414,0
84.8,878.21074,7.06641,21.95527,0,0,1.71649,0
84.9,878.53279,7.07531,21.96332,0,0,1.71927,0
85.00001,878.34708,7.08312,21.95868,0,0,1.72133,0
85.10001,878.46387,7.09141,21.9616,0,0,1.72423,0
85.20001,878.23896,7.1,21.95597,0,0,1.72648,0
85.3,878.22406,7.10812,21.9556,0,0,1.72887,0
85.4,878.20916,7.11734,21.95523,0,0,1.73109,0
85.50001,878.21307,7.12484,21.95533,0,0,1.7337,0
85.60001,878.18252,7.13375,21.95456,0,0,1.73621,0
85.70001,877.88552,7.14156,21.94714,0,0,1.73841,0
85.8,878.40268,7.15,21.96007,0,0,1.74116,0
85.9,878.02578,7.15828,21.95064,0,0,1.74358,0
86.00001,878.28049,7.16656,21.95701,0,0,1.74605,0
86.10001,878.24445,7175,21.95611,0,0,1.74826,0
86.20001,877.89018,7.18281,21.94725,0,0,1.75082,0
86.3,878.01246,7.19219,21.95031,0,0,1.75339,0
86.4,878.0689,7.19953,21.95172,0,0,1.75611,0
86.50001,878.11509,7.20875,21.95288,0,0,1.7585,0
86.60001,877.63164,7.21656,21.94079,0,0,1.76078,0
86.70001,878.1543,7.22531,21.95386,0,0,1.7634,0
86.8,877.75383,7.23328,21.94385,0,0,1.76626,0
86.9,877.84631,7.24109,21.94616,0,0,1.76847,0
87.00001,877.70922,7.25016,21.94273,0,0,1.77093,0
87.10001,877.41297,7.25812,21.93532,0,0,1.77359,0
87.20001,877.62065,7.26719,21.94052,0,0,1.77606,0
87.3,877.62382,7.27484,21.9406,0,0,1.77844,0
87.4,877.5156,7.28375,21.93789,0,0,1.78097,0
87.50001,877.1332,7.29156,21.92833,0,0,1.78337,0
87.60001,877.60109,7.29984,21.94003,0,0,1.78597,0
87.70001,877.34014,7.30828,21.9335,0,0,1.78821,0
87.8,877.55481,7.31641,21.93887,0,0,1.79053,0
87.9,877.41921,7.32547,21.93548,0,0,1.79282,0
88.00001,877.15359,7.33265,21.92884,0,0,1.79505,0
88.10001,877.53134,7.34234,21.93828,0,0,1.79759,0
88.20001,877.57912,7.35,21.93948,0,0,1.79991,0
88.3,877.49604,7.35828,21.9374,0,0,1.80236,0
88.4,877.18097,7.36656,21.92952,0,0,1.80457,0
88.50001,877.26563,7.37484,21.93164,0,0,1.80722,0
88.60001,877.32524,7.38375,21.93313,0,0,1.80982,0
88.70001,877.03522,7.39094,21.92588,0,0,1.81218,0
88.8,877.05879,7.40031,21.92647,0,0,1.81482,0
88.9,877.00551,7.40812,21.92514,0,0,1.81725,0
89.00001,877.13404,7.41703,21.92835,0,0,1.81975,0
89.10001,876.81664,7.42484,21.92042,0,0,1.82231,0
89.20001,876.90437,7.43375,21.92261,0,0,1.82507,0
89.3,876.87615,7.44172,21.9219,0,0,1.82743,0
89.4,876.90046,7.44937,21.92251,0,0,1.82997,0
89.50001,876.6952,7.45875,21.91738,0,0,1.83273,0
89.60001,876.64034,7.4664,21.91601,0,0,1.8352,0
89.70001,876.84011,7.47562,21921,0,0,1.83757,0
89.8,876.57366,7.48297,21.91434,0,0,1.8402,0
89.9,876.50791,7.49203,21.9127,0,0,1.84253,0
90.00001,876.58232,7.5,21.91456,0,0,1.84522,0
90.10001,876.75862,7.50797,21.91897,0,0,1.84775,0
90.20001,876.54311,7.51656,21.91358,0,0,1.85011,0
90.3,876.64425,7.52469,21.91611,0,0,1.85272,0
90.4,876.45305,7.53359,21.91133,0,0,1.85536,0
90.50001,876.4036,7.54125,21.91009,0,0,1.85774,0
90.60001,876.49217,7.55031,21.9123,0,0,1.86013,0
90.70001,876.21631,7.55828,21.90541,0,0,1.86278,0
90.8,876.44123,7.56672,21.91103,0,0,1.86541,0
90.9,876.2626,7.57484,21.90656,0,0,1.8673,0
91.00001,876.3033,7.58344,21.90758,0,0,1.86991,0
91.10001,876.34483,7.59219,21.90862,0,0,1.87256,0
91.20001,875.93114,7.59953,21.89828,0,0,1.87502,0
91.3,876.0063,7.60859,21.90016,0,0,1.87775,0
91.4,876.13724,7.61656,21.90343,0,0,1.88017,0
91.50001,876.07447,7.62531,21.90186,0,0,1.8828,0
91.60001,875.76024,7.63328,21.89401,0,0,1.88522,0
91.70001,875.98749,7.64172,21.89969,0,0,1.88806,0
91.8,876.00006,7.65,21.9,0,0,1.89059,0
91.9,875.86371,7.65797,21.89659,0,0,1.89313,0
92.00001,875.79554,7.66641,21.89489,0,0,1.8955,0
92.10001,875.84415,7.67484,21.8961,0,0,1.8983,0
92.20001,875.89743,7.68391,21.89744,0,0,1.90082,0
92.3,875.60592,7.69125,21.89015,0,0,1.90313,0
92.4,875.74851,7.70031,21.89371,0,0,1.90608,0
92.50001,875.75717,7.70812,21.89393,0,0,1.90839,0
92.60001,875.68108,7.71641,21.89203,0,0,1.91106,0
92.70001,875.42878,7725,21.88572,0,0,1.91365,0
92.8,875.56196,7.73297,21.88905,0,0,1.91627,0
92.9,875.68816,7.74234,21.8922,0,0,1.91866,0
93.00001,875.32848,7.74984,21.88321,0,0,1.92128,0
